#{"t_start": 1784893584.981098, "env_id": "None"}
r,l,t
118.102002,363,2111.150531
118.102002,363,2111.347201
118.102002,363,2111.481741
118.102002,363,2111.613587
118.102002,363,2111.791362
118.102002,363,2111.919556
118.102002,363,2112.045781
118.102002,363,2112.215081
118.102002,363,2112.342433
118.102002,363,2112.484126
118.102002,363,2112.663397
118.102002,363,2112.791763
118.102002,363,2112.918517
118.102002,363,2113.111672
118.102002,363,2114.685971
118.102002,363,2114.871428
118.102002,363,2115.009548
118.102002,363,2115.147248
118.102002,363,2115.331197
118.102002,363,2115.470535
118.102002,363,2115.618333
118.102002,363,2115.865689
118.102002,363,2116.014826
118.102002,363,2116.154748
118.102002,363,2116.364681
118.102002,363,2116.501788
118.102002,363,2116.63895
118.102002,363,2116.822291
118.102002,363,2116.95194
118.102002,363,2117.129693
118.102002,363,2117.259579
118.102002,363,2117.386665
118.102002,363,2117.563417
118.102002,363,2117.691568
118.102002,363,2117.818556
118.102002,363,2117.990398
118.102002,363,2118.116518
118.102002,363,2118.24372
118.102002,363,2118.421219
118.102002,363,2118.551869
118.102002,363,2118.678791
118.102002,363,2118.890242
118.102002,363,2119.044271
118.102002,363,2119.205372
118.102002,363,2119.404393
118.102002,363,2119.541699
118.102002,363,2119.728789
118.102002,363,2119.86667
118.102002,363,2120.001409
118.102002,363,2120.186752
118.102002,363,2120.317155
118.102002,363,2120.447898
118.102002,363,2120.625561
118.102002,363,2120.774917
118.102002,363,2120.906446
118.102002,363,2121.087729
118.102002,363,2121.217069
118.102002,363,2121.346506
118.102002,363,2121.582377
118.102002,363,2121.752293
118.102002,363,2121.960411
118.102002,363,2122.102272
118.102002,363,2122.239736
118.102002,363,2122.426519
118.102002,363,2122.583623
118.102002,363,2122.724216
118.102002,363,2122.908017
118.102002,363,2123.038184
118.102002,363,2123.170119
118.102002,363,2124.56762
118.102002,363,2124.698916
118.102002,363,2124.844777
118.102002,363,2125.027189
118.102002,363,2125.159381
118.102002,363,2125.288682
118.102002,363,2125.467848
118.102002,363,2125.598208
118.102002,363,2125.776606
118.102002,363,2125.908103
118.102002,363,2126.037639
118.102002,363,2126.21604
118.102002,363,2126.347666
118.102002,363,2126.479454
118.102002,363,2126.659142
118.102002,363,2126.78929
118.102002,363,2126.91921
118.102002,363,2127.128828
118.102002,363,2127.302675
118.102002,363,2127.484074
118.102002,363,2127.700037
118.102002,363,2127.844915
118.102002,363,2127.984984
118.102002,363,2128.171619
118.102002,363,2128.310242
118.102002,363,2128.496555
118.102002,363,2128.630728
118.102002,363,2128.760338
118.102002,363,2128.949379
118.102002,363,2129.111061
118.102002,363,2129.281501
118.102002,363,2129.496613
118.102002,363,2129.638609
118.102002,363,2129.776442
118.102002,363,2129.964041
118.102002,363,2130.102092
118.102002,363,2130.236222
118.102002,363,2130.415534
118.102002,363,2130.545123
118.102002,363,2130.721013
118.102002,363,2130.848867
118.102002,363,2130.974929
118.102002,363,2131.146578
118.102002,363,2131.288086
118.102002,363,2131.419792
118.102002,363,2131.598221
118.102002,363,2131.727465
118.102002,363,2131.854726
118.102002,363,2132.030741
118.102002,363,2132.157591
118.102002,363,2132.284644
118.102002,363,2132.461402
118.102002,363,2132.589736
118.102002,363,2132.716083
118.102002,363,2132.894796
118.102002,363,2134.425798
118.102002,363,2134.624627
118.102002,363,2134.764429
118.102002,363,2134.902668
118.102002,363,2135.116813
118.102002,363,2135.269925
118.102002,363,2135.412037
118.102002,363,2135.60173
118.102002,363,2135.739192
118.102002,363,2135.873555
118.102002,363,2136.059352
118.102002,363,2136.189271
118.102002,363,2136.319484
118.102002,363,2136.497293
118.102002,363,2136.623448
118.102002,363,2136.794407
118.102002,363,2136.92112
118.102002,363,2137.047078
118.102002,363,2137.22207
118.102002,363,2137.350588
118.102002,363,2137.476366
118.102002,363,2137.682244
118.102002,363,2137.832013
118.102002,363,2137.991319
118.102002,363,2138.190286
118.102002,363,2138.328633
118.102002,363,2138.466085
118.102002,363,2138.654445
118.102002,363,2138.789104
118.102002,363,2138.921614
118.102002,363,2139.105894
118.102002,363,2139.235764
118.102002,363,2139.430658
118.102002,363,2139.597919
118.102002,363,2139.766173
118.102002,363,2139.986256
118.102002,363,2140.133268
118.102002,363,2140.273795
118.102002,363,2140.461453
118.102002,363,2140.599606
118.102002,363,2140.734434
118.102002,363,2140.920459
118.102002,363,2141.051161
118.102002,363,2141.180961
118.102002,363,2141.36025
118.102002,363,2141.489918
118.102002,363,2141.616334
118.102002,363,2141.811847
118.102002,363,2141.943603
118.102002,363,2142.121482
118.102002,363,2142.250947
118.102002,363,2142.38121
118.102002,363,2142.556783
118.102002,363,2142.685449
118.102002,363,2142.811829
118.102002,363,2144.231688
118.102002,363,2144.392418
118.102002,363,2144.571748
118.102002,363,2144.816932
118.102002,363,2144.967567
118.102002,363,2145.11273
118.102002,363,2145.304387
118.102002,363,2145.443028
118.102002,363,2145.628634
118.102002,363,2145.765983
118.102002,363,2145.898999
118.102002,363,2146.076668
118.102002,363,2146.208221
118.102002,363,2146.33791
118.102002,363,2146.515864
118.102002,363,2146.644509
118.102002,363,2146.770289
118.102002,363,2146.942307
118.102002,363,2147.069297
118.102002,363,2147.19559
118.102002,363,2147.392299
118.102002,363,2147.522873
118.102002,363,2147.652562
118.102002,363,2147.831301
118.102002,363,2147.960998
118.102002,363,2148.138405
118.102002,363,2148.275035
118.102002,363,2148.419444
118.102002,363,2148.666186
118.102002,363,2148.819937
118.102002,363,2148.964602
118.102002,363,2149.177209
118.102002,363,2149.316454
118.102002,363,2149.454597
118.102002,363,2149.641498
118.102002,363,2149.778303
118.102002,363,2149.911956
118.102002,363,2150.095463
118.102002,363,2150.226305
118.102002,363,2150.412397
118.102002,363,2150.555276
118.102002,363,2150.712616
118.102002,363,2150.940101
118.102002,363,2151.104064
118.102002,363,2151.247669
118.102002,363,2151.434918
118.102002,363,2151.572632
118.102002,363,2151.710144
118.102002,363,2151.894139
118.102002,363,2152.024442
118.102002,363,2152.153827
118.102002,363,2152.331601
118.102002,363,2152.460986
118.102002,363,2152.587
118.102002,363,2152.766982
118.102002,363,2154.122195
118.102002,363,2154.304719
118.102002,363,2154.436228
118.102002,363,2154.566306
118.102002,363,2154.747515
118.102002,363,2154.880156
118.102002,363,2155.010647
118.102002,363,2155.200222
118.102002,363,2155.344636
118.102002,363,2155.508568
118.102002,363,2155.746183
118.102002,363,2155.900162
118.102002,363,2156.060763
118.102002,363,2156.25677
118.102002,363,2156.394369
118.102002,363,2156.58088
118.102002,363,2156.718621
118.102002,363,2156.852814
118.102002,363,2157.033415
118.102002,363,2157.16339
118.102002,363,2157.292906
118.102002,363,2157.471556
118.102002,363,2157.598059
118.102002,363,2157.725532
118.102002,363,2157.903162
118.102002,363,2158.029406
118.102002,363,2158.15552
118.102002,363,2158.350415
118.102002,363,2158.522437
118.102002,363,2158.703029
118.102002,363,2158.920212
118.102002,363,2159.067949
118.102002,363,2159.254441
118.102002,363,2159.392577
118.102002,363,2159.53002
118.102002,363,2159.716149
118.102002,363,2159.849147
118.102002,363,2159.979285
118.102002,363,2160.161146
118.102002,363,2160.291276
118.102002,363,2160.422216
118.102002,363,2160.620536
118.102002,363,2160.752493
118.102002,363,2160.882555
118.102002,363,2161.07816
118.102002,363,2161.231435
118.102002,363,2161.406876
118.102002,363,2161.615627
118.102002,363,2161.757565
118.102002,363,2161.946499
118.102002,363,2162.085397
118.102002,363,2162.223054
118.102002,363,2162.41011
118.102002,363,2162.5627
118.102002,363,2162.698923
118.102002,363,2164.29001
118.102002,363,2164.428014
118.102002,363,2164.561379
118.102002,363,2164.741295
118.102002,363,2164.870664
118.102002,363,2165.000425
118.102002,363,2165.182646
118.102002,363,2165.312606
118.102002,363,2165.48724
118.102002,363,2165.617368
118.102002,363,2165.747634
118.102002,363,2165.925326
118.102002,363,2166.059668
118.102002,363,2166.192922
118.102002,363,2166.393887
118.102002,363,2166.534187
118.102002,363,2166.684617
118.102002,363,2166.945247
118.102002,363,2167.10287
118.102002,363,2167.247886
118.102002,363,2167.448345
118.102002,363,2167.58591
118.102002,363,2167.724635
118.102002,363,2167.911652
118.102002,363,2168.047887
118.102002,363,2168.255949
118.102002,363,2168.404868
118.102002,363,2168.568323
118.102002,363,2168.796394
118.102002,363,2168.944901
118.102002,363,2169.085209
118.102002,363,2169.272078
118.102002,363,2169.410388
118.102002,363,2169.544674
118.102002,363,2169.724544
118.102002,363,2169.854034
118.102002,363,2169.98286
118.102002,363,2170.162025
118.102002,363,2170.289922
118.102002,363,2170.481418
118.102002,363,2170.612319
118.102002,363,2170.742148
118.102002,363,2170.921019
118.102002,363,2171.050773
18.760608,361,2171.17674
118.102002,363,2171.364668
118.102002,363,2171.509578
118.102002,363,2171.677696
118.102002,363,2171.905299
118.102002,363,2172.053014
118.102002,363,2172.192851
118.102002,363,2172.404641
118.102002,363,2172.542127
118.102002,363,2172.679238
118.102002,363,2172.867128
118.102002,363,2174.239328
118.102002,363,2174.419179
118.102002,363,2174.551193
118.102002,363,2174.680845
118.102002,363,2174.889834
118.102002,363,2175.034846
118.102002,363,2175.200402
118.102002,363,2175.440802
118.102002,363,2175.592328
118.102002,363,2175.735709
118.102002,363,2175.922901
118.102002,363,2176.060263
118.102002,363,2176.19872
118.102002,363,2176.383684
118.102002,363,2176.51704
118.102002,363,2176.646685
118.102002,363,2176.824505
118.102002,363,2176.954792
118.102002,363,2177.13287
118.102002,363,2177.261915
118.102002,363,2177.391795
118.102002,363,2177.568613
118.102002,363,2177.695766
118.102002,363,2177.823461
118.102002,363,2178.011728
118.102002,363,2178.156572
118.102002,363,2178.32345
118.102002,363,2178.538662
118.102002,363,2178.705189
118.102002,363,2178.847595
118.102002,363,2179.038512
118.102002,363,2179.177266
118.102002,363,2179.366759
118.102002,363,2179.509755
118.102002,363,2179.664171
118.102002,363,2179.912557
118.102002,363,2180.107601
118.102002,363,2180.31547
118.102002,363,2180.539571
118.102002,363,2180.685858
118.102002,363,2180.82521
118.102002,363,2181.012367
118.102002,363,2181.14898
118.102002,363,2181.28089
118.102002,363,2181.459387
118.102002,363,2181.588025
118.102002,363,2181.714164
118.102002,363,2181.88683
118.102002,363,2182.012945
118.102002,363,2182.188045
118.102002,363,2182.315455
118.102002,363,2182.441843
118.102002,363,2182.617084
118.102002,363,2182.743304
118.102002,363,2182.868865
118.102002,363,2183.062434
118.102002,363,2184.484491
118.102002,363,2184.634002
118.102002,363,2184.83276
118.102002,363,2184.970549
118.102002,363,2185.108808
118.102002,363,2185.295177
118.102002,363,2185.433673
118.102002,363,2185.633514
118.102002,363,2185.774181
118.102002,363,2185.911469
118.102002,363,2186.098322
118.102002,363,2186.234389
118.102002,363,2186.367369
118.102002,363,2186.546322
118.102002,363,2186.675968
118.102002,363,2186.806468
118.102002,363,2186.984494
118.102002,363,2187.11337
118.102002,363,2187.239715
118.102002,363,2187.41302
118.102002,363,2187.543203
118.102002,363,2187.671275
118.102002,363,2187.848999
118.102002,363,2187.98692
118.102002,363,2188.246528
118.102002,363,2188.422379
118.102002,363,2188.574876
118.102002,363,2188.771151
118.102002,363,2188.90975
118.102002,363,2189.047338
118.102002,363,2189.234353
118.102002,363,2189.370701
118.102002,363,2189.504799
118.102002,363,2189.686363
118.102002,363,2189.815806
118.102002,363,2189.946141
118.102002,363,2190.144747
118.102002,363,2190.29742
118.102002,363,2190.532324
118.102002,363,2190.684056
118.102002,363,2190.824732
118.102002,363,2191.011653
118.102002,363,2191.149179
118.102002,363,2191.284013
118.102002,363,2191.468069
118.102002,363,2191.598601
118.102002,363,2191.728341
118.102002,363,2191.905984
118.102002,363,2192.036614
118.102002,363,2192.181516
118.102002,363,2192.359612
118.102002,363,2192.489018
118.102002,363,2192.618446
118.102002,363,2192.796658
118.102002,363,2192.925104
118.102002,363,2194.328117
118.102002,363,2194.459562
118.102002,363,2194.589888
118.102002,363,2194.76938
118.102002,363,2194.899918
118.102002,363,2195.031152
118.102002,363,2195.226535
118.102002,363,2195.364493
118.102002,363,2195.504622
118.102002,363,2195.723319
118.102002,363,2195.892933
118.102002,363,2196.050856
118.102002,363,2196.251627
118.102002,363,2196.39057
118.102002,363,2196.527843
118.102002,363,2196.735643
118.102002,363,2196.87355
118.102002,363,2197.058838
118.102002,363,2197.192852
118.102002,363,2197.322497
118.102002,363,2197.502102
118.102002,363,2197.632156
118.102002,363,2197.761627
118.102002,363,2197.950388
118.102002,363,2198.111789
118.102002,363,2198.287559
118.102002,363,2198.498838
118.102002,363,2198.640534
118.102002,363,2198.778576
118.102002,363,2198.969549
118.102002,363,2199.105217
118.102002,363,2199.285521
118.102002,363,2199.416382
118.102002,363,2199.546434
118.102002,363,2199.724666
118.102002,363,2199.85477
118.102002,363,2199.984203
118.102002,363,2200.178302
118.102002,363,2200.329446
118.102002,363,2200.498612
118.102002,363,2200.70367
118.102002,363,2200.864581
118.102002,363,2201.00344
118.102002,363,2201.19064
118.102002,363,2201.328053
118.102002,363,2201.462556
118.102002,363,2201.644507
118.102002,363,2201.773741
118.102002,363,2201.952686
118.102002,363,2202.083185
118.102002,363,2202.212741
118.102002,363,2202.39167
118.102002,363,2202.520371
118.102002,363,2202.646516
118.102002,363,2202.819122
118.102002,363,2204.169017
118.102002,363,2204.30004
118.102002,363,2204.479047
118.102002,363,2204.609277
118.102002,363,2204.738717
118.102002,363,2204.918684
118.102002,363,2205.048751
118.102002,363,2205.230895
118.102002,363,2205.362059
118.102002,363,2205.492406
118.102002,363,2205.671618
118.102002,363,2205.805292
118.102002,363,2205.934974
118.102002,363,2206.133609
118.102002,363,2206.273786
118.102002,363,2206.427918
118.102002,363,2206.685431
118.102002,363,2206.838909
118.102002,363,2206.983202
118.102002,363,2207.168622
118.102002,363,2207.306365
118.102002,363,2207.443359
118.102002,363,2207.631239
118.102002,363,2207.765431
118.102002,363,2207.946784
118.102002,363,2208.086732
118.102002,363,2208.235345
118.102002,363,2208.474652
118.102002,363,2208.62529
118.102002,363,2208.767404
